id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low
198592,VEN-2005-3-101-0,2005,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,2,"""Amnesty International,2005-06-21,VÉNÉZUÉLA. CRAINTES POUR LA SÉCURITÉ / MENACES DE MORT. PERSONNES MENACÉES : OSCAR BARRIOS (H), NEVEU DE LUIS BARRIOS ; CAROLINA GARCÍA (F), ÉPOUSE DE LUIS BARRIOS ; ET LES FRÈRES ET S?URS DE NARCISO ET LUIS BARRIOS : ELVIRA BARRIOS (F) ONEIDA B"";""Amnesty International,2005-01-25,Further Information on UA 226/04 (AMR 53/011/2004, 16 July 2004) and follow-up (AMR 53/020/2004, 29 October 2004) - Fear for safety""",Amnesty International;Amnesty International,2005-06-21;2005-01-25,"VÉNÉZUÉLA. CRAINTES POUR LA SÉCURITÉ / MENACES DE MORT. PERSONNES MENACÉES : OSCAR BARRIOS (H), NEVEU DE LUIS BARRIOS ; CAROLINA GARCÍA (F), ÉPOUSE DE LUIS BARRIOS ; ET LES FRÈRES ET S?URS DE NARCISO ET LUIS BARRIOS : ELVIRA BARRIOS (F) ONEIDA B;Further Information on UA 226/04 (AMR 53/011/2004, 16 July 2004) and follow-up (AMR 53/020/2004, 29 October 2004) - Fear for safety",Amnesty,1,Guanayen town,"Casitas neighbourhood of Guanayen town, in Aragua State",Aragua state,Urdaneta municipality (Aragua),9.66883,-66.83589,POINT (-66.835890 9.668830),143507,Venezuela,101,Americas,1,1,2005-01-09T00:00:00,2005-01-09T00:00:00,0,0,1,0,1,1,1
198622,VEN-1992-3-101-1008,1992,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""Amnesty International,1993-11-01,AI Index: AMR 53/07/93 £Venezuela: @The Eclipse of Human Rights""",Amnesty International,1993-11-01,AI Index: AMR 53/07/93 £Venezuela: @The Eclipse of Human Rights,Amnesty,1,Caracas city,One of Caracas barrios,Distrito Federal,Libertador municipality,10.488011,-66.879193,POINT (-66.879193 10.488011),144227,Venezuela,101,Americas,1,1,1992-03-18T00:00:00,1992-03-18T00:00:00,0,0,1,0,1,1,1
198623,VEN-1993-3-101-1001,1993,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""Amnesty International,1993-11-01,AI Index: AMR 53/07/93 £Venezuela: @The Eclipse of Human Rights""",Amnesty International,1993-11-01,AI Index: AMR 53/07/93 £Venezuela: @The Eclipse of Human Rights,Amnesty,1,Caracas city,"La Vega, Caracas",Distrito Federal,Libertador municipality,10.488011,-66.879193,POINT (-66.879193 10.488011),144227,Venezuela,101,Americas,1,1,1993-05-01T00:00:00,1993-05-01T00:00:00,0,0,1,0,1,1,1
198625,VEN-1992-3-101-1009,1992,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""Amnesty International,1993-11-01,AI Index: AMR 53/07/93 £Venezuela: @The Eclipse of Human Rights""",Amnesty International,1993-11-01,AI Index: AMR 53/07/93 £Venezuela: @The Eclipse of Human Rights,Amnesty,1,Caracas city,Caracas,Distrito Federal,Libertador municipality,10.488011,-66.879193,POINT (-66.879193 10.488011),144227,Venezuela,101,Americas,1,1,1992-08-10T00:00:00,1992-08-10T00:00:00,0,0,1,0,1,1,1
198843,VEN-1989-3-101-1008,1989,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1989-10-01,Situacion de los derechos humanos en Venezuela Oct 1988-Sep 1989""",PROVEA,1989-10-01,Situacion de los derechos humanos en Venezuela Oct 1988-Sep 1989,PROVEA,1,Caracas city,Caracas city,Distrito Federal,Libertador municipality,10.488011,-66.879193,POINT (-66.879193 10.488011),144227,Venezuela,101,Americas,1,1,1989-03-03T00:00:00,1989-03-03T00:00:00,0,0,1,0,1,1,1
198845,VEN-1989-3-101-1009,1989,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1989-10-01,Situacion de los derechos humanos en Venezuela Oct 1988-Sep 1989""",PROVEA,1989-10-01,Situacion de los derechos humanos en Venezuela Oct 1988-Sep 1989,PROVEA,1,Caracas city,Caracas city,Distrito Federal,Libertador municipality,10.488011,-66.879193,POINT (-66.879193 10.488011),144227,Venezuela,101,Americas,1,1,1989-02-27T00:00:00,1989-02-27T00:00:00,0,0,1,0,1,1,1
198885,VEN-1990-3-101-1012,1990,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1990-11-01,Situación de los Derechos Humanos en Venezuela, Informe Anual octubre 1989 / Septiembre 1990""",PROVEA,1990-11-01,"Situación de los Derechos Humanos en Venezuela, Informe Anual octubre 1989 / Septiembre 1990",PROVEA,1,Caracas city,"Los Erasos, Caracas",Distrito Federal,Libertador municipality,10.488011,-66.879193,POINT (-66.879193 10.488011),144227,Venezuela,101,Americas,1,1,1990-05-11T00:00:00,1990-05-11T00:00:00,0,0,1,0,1,1,1
198847,VEN-1989-3-101-1010,1989,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1989-10-01,Situacion de los derechos humanos en Venezuela Oct 1988-Sep 1989""",PROVEA,1989-10-01,Situacion de los derechos humanos en Venezuela Oct 1988-Sep 1989,PROVEA,1,Caracas city,Caracas city,Distrito Federal,Libertador municipality,10.488011,-66.879193,POINT (-66.879193 10.488011),144227,Venezuela,101,Americas,1,2,1989-02-27T00:00:00,1989-03-03T00:00:00,0,0,1,0,1,1,1
198848,VEN-1989-3-101-1011,1989,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1989-10-01,Situacion de los derechos humanos en Venezuela Oct 1988-Sep 1989""",PROVEA,1989-10-01,Situacion de los derechos humanos en Venezuela Oct 1988-Sep 1989,PROVEA,1,Caracas city,Caracas city,Distrito Federal,Libertador municipality,10.488011,-66.879193,POINT (-66.879193 10.488011),144227,Venezuela,101,Americas,1,1,1989-03-03T00:00:00,1989-03-03T00:00:00,0,0,1,0,1,1,1
198850,VEN-1989-3-101-1013,1989,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1989-10-01,Situacion de los derechos humanos en Venezuela Oct 1988-Sep 1989""",PROVEA,1989-10-01,Situacion de los derechos humanos en Venezuela Oct 1988-Sep 1989,PROVEA,1,Maracay town,"Maracay town, Aragua",Aragua state,Girardot municipality,10.24694,-67.59583,POINT (-67.595830 10.246940),144225,Venezuela,101,Americas,1,5,1989-02-27T00:00:00,1989-03-31T00:00:00,0,0,1,0,1,1,1
198902,VEN-1989-3-101-1023,1989,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1990-11-01,. Lista Parcial de Muertes Atribuibles a Abusos por Parte de los Cuerpos de Seguridad.""",PROVEA,1990-11-01,. Lista Parcial de Muertes Atribuibles a Abusos por Parte de los Cuerpos de Seguridad.,PROVEA,1,Guacara town,"Guacara,Edo. Carabobo",Carabobo state,Guacara municipality,10.22609,-67.877,POINT (-67.877000 10.226090),144225,Venezuela,101,Americas,1,4,1989-10-01T00:00:00,1989-10-31T00:00:00,0,0,1,0,1,1,1
198865,VEN-1990-3-101-1001,1990,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1990-11-01,Situación de los Derechos Humanos en Venezuela, Informe Anual octubre 1989 / Septiembre 1990""",PROVEA,1990-11-01,"Situación de los Derechos Humanos en Venezuela, Informe Anual octubre 1989 / Septiembre 1990",PROVEA,1,Cabudare village,"Cabudare, Lara state",Lara state,Palavecino municipality,10.02889,-69.08944,POINT (-69.089440 10.028890),144222,Venezuela,101,Americas,1,1,1990-02-23T00:00:00,1990-02-23T00:00:00,0,0,1,0,1,1,1
198866,VEN-1990-3-101-1002,1990,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1990-11-01,Situación de los Derechos Humanos en Venezuela, Informe Anual octubre 1989 / Septiembre 1990""",PROVEA,1990-11-01,"Situación de los Derechos Humanos en Venezuela, Informe Anual octubre 1989 / Septiembre 1990",PROVEA,1,San Antonio town,"San Antonio, Miranda state",Miranda state,Los Salias municipality,10.38333,-66.95,POINT (-66.950000 10.383330),144227,Venezuela,101,Americas,1,1,1990-02-22T00:00:00,1990-02-22T00:00:00,0,0,1,0,1,1,1
198867,VEN-1990-3-101-1003,1990,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1990-11-01,Situación de los Derechos Humanos en Venezuela, Informe Anual octubre 1989 / Septiembre 1990""",PROVEA,1990-11-01,"Situación de los Derechos Humanos en Venezuela, Informe Anual octubre 1989 / Septiembre 1990",PROVEA,1,Puerto La Cruz town,"Puerto La Cruz, Anzoátegui state",Anzoátegui state,Juan Antonio Sotillo municipality,10.21667,-64.61667,POINT (-64.616670 10.216670),144231,Venezuela,101,Americas,1,1,1990-02-24T00:00:00,1990-02-24T00:00:00,0,0,1,0,1,1,1
198870,VEN-1990-3-101-1004,1990,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1990-11-01,Situación de los Derechos Humanos en Venezuela, Informe Anual octubre 1989 / Septiembre 1990""",PROVEA,1990-11-01,"Situación de los Derechos Humanos en Venezuela, Informe Anual octubre 1989 / Septiembre 1990",PROVEA,4,Miranda state,"Carretera Panamericana, Miranda state",Miranda state,,10.25,-66.416667,POINT (-66.416667 10.250000),144228,Venezuela,101,Americas,1,1,1990-03-04T00:00:00,1990-03-04T00:00:00,0,0,1,0,1,1,1
198872,VEN-1990-3-101-1005,1990,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1990-11-01,Situación de los Derechos Humanos en Venezuela, Informe Anual octubre 1989 / Septiembre 1990""",PROVEA,1990-11-01,"Situación de los Derechos Humanos en Venezuela, Informe Anual octubre 1989 / Septiembre 1990",PROVEA,1,Caracas city,"El Silencio, Caracas",Distrito Federal,Libertador municipality,10.488011,-66.879193,POINT (-66.879193 10.488011),144227,Venezuela,101,Americas,1,1,1990-06-10T00:00:00,1990-06-10T00:00:00,0,0,1,0,1,1,1
198875,VEN-1990-3-101-1006,1990,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1990-11-01,Situación de los Derechos Humanos en Venezuela, Informe Anual octubre 1989 / Septiembre 1990""",PROVEA,1990-11-01,"Situación de los Derechos Humanos en Venezuela, Informe Anual octubre 1989 / Septiembre 1990",PROVEA,1,Carayaca town,"Carayaca, Distrito Federal",Distrito Federal,Vargas municipality,10.53233,-67.11715,POINT (-67.117150 10.532330),144946,Venezuela,101,Americas,1,1,1990-01-26T00:00:00,1990-01-26T00:00:00,0,0,2,0,2,2,2
198876,VEN-1990-3-101-1007,1990,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1990-11-01,Situación de los Derechos Humanos en Venezuela, Informe Anual octubre 1989 / Septiembre 1990""",PROVEA,1990-11-01,"Situación de los Derechos Humanos en Venezuela, Informe Anual octubre 1989 / Septiembre 1990",PROVEA,1,Caracas city,Caracas city,Distrito Federal,Libertador municipality,10.488011,-66.879193,POINT (-66.879193 10.488011),144227,Venezuela,101,Americas,1,1,1990-01-14T00:00:00,1990-01-14T00:00:00,0,0,2,0,2,2,2
198879,VEN-1990-3-101-1008,1990,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1990-11-01,Situación de los Derechos Humanos en Venezuela, Informe Anual octubre 1989 / Septiembre 1990""",PROVEA,1990-11-01,"Situación de los Derechos Humanos en Venezuela, Informe Anual octubre 1989 / Septiembre 1990",PROVEA,1,Caracas city,Caracas city,Distrito Federal,Libertador municipality,10.488011,-66.879193,POINT (-66.879193 10.488011),144227,Venezuela,101,Americas,1,1,1990-02-02T00:00:00,1990-02-02T00:00:00,0,0,1,0,1,1,1
198880,VEN-1990-3-101-1009,1990,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1990-11-01,Situación de los Derechos Humanos en Venezuela, Informe Anual octubre 1989 / Septiembre 1990""",PROVEA,1990-11-01,"Situación de los Derechos Humanos en Venezuela, Informe Anual octubre 1989 / Septiembre 1990",PROVEA,1,Caracas city,"23 de Enero, Caracas",Distrito Federal,Libertador municipality,10.488011,-66.879193,POINT (-66.879193 10.488011),144227,Venezuela,101,Americas,1,1,1990-06-23T00:00:00,1990-06-23T00:00:00,0,0,1,0,1,1,1
198881,VEN-1990-3-101-1010,1990,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1990-11-01,Situación de los Derechos Humanos en Venezuela, Informe Anual octubre 1989 / Septiembre 1990""",PROVEA,1990-11-01,"Situación de los Derechos Humanos en Venezuela, Informe Anual octubre 1989 / Septiembre 1990",PROVEA,1,Caracas city,"Gramoven, Caracas",Distrito Federal,Libertador municipality,10.488011,-66.879193,POINT (-66.879193 10.488011),144227,Venezuela,101,Americas,1,1,1990-01-23T00:00:00,1990-01-23T00:00:00,0,0,2,0,2,2,2
198883,VEN-1990-3-101-1011,1990,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1990-11-01,Situación de los Derechos Humanos en Venezuela, Informe Anual octubre 1989 / Septiembre 1990""",PROVEA,1990-11-01,"Situación de los Derechos Humanos en Venezuela, Informe Anual octubre 1989 / Septiembre 1990",PROVEA,1,Caracas city,"23 de Enero, Caracas",Distrito Federal,Libertador municipality,10.488011,-66.879193,POINT (-66.879193 10.488011),144227,Venezuela,101,Americas,1,4,1990-05-01T00:00:00,1990-05-31T00:00:00,0,0,1,0,1,1,1
198886,VEN-1990-3-101-1013,1990,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1990-11-01,Situación de los Derechos Humanos en Venezuela, Informe Anual octubre 1989 / Septiembre 1990""",PROVEA,1990-11-01,"Situación de los Derechos Humanos en Venezuela, Informe Anual octubre 1989 / Septiembre 1990",PROVEA,4,Aragua state,Aragua state,Aragua state,,10.0,-67.16667,POINT (-67.166670 10.000000),144226,Venezuela,101,Americas,1,4,1990-05-01T00:00:00,1990-05-31T00:00:00,0,0,1,0,1,1,1
198889,VEN-1989-3-101-1016,1989,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1990-11-01,. Lista Parcial de Muertes Atribuibles a Abusos por Parte de los Cuerpos de Seguridad.""",PROVEA,1990-11-01,. Lista Parcial de Muertes Atribuibles a Abusos por Parte de los Cuerpos de Seguridad.,PROVEA,6,Venezuela,Venezuela,,,8.0,-66.0,POINT (-66.000000 8.000000),141349,Venezuela,101,Americas,1,1,1989-10-13T00:00:00,1989-10-13T00:00:00,0,0,1,0,1,1,1
198896,VEN-1989-3-101-1019,1989,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1990-11-01,. Lista Parcial de Muertes Atribuibles a Abusos por Parte de los Cuerpos de Seguridad.""",PROVEA,1990-11-01,. Lista Parcial de Muertes Atribuibles a Abusos por Parte de los Cuerpos de Seguridad.,PROVEA,1,Barquisimeto town,"Barquisimeto, Edo.
Lara",Lara state,Irabarren municipality,10.07389,-69.32278,POINT (-69.322780 10.073890),144222,Venezuela,101,Americas,1,1,1989-10-24T00:00:00,1989-10-24T00:00:00,0,0,1,0,1,1,1
198906,VEN-1989-3-101-1025,1989,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1990-11-01,. Lista Parcial de Muertes Atribuibles a Abusos por Parte de los Cuerpos de Seguridad.""",PROVEA,1990-11-01,. Lista Parcial de Muertes Atribuibles a Abusos por Parte de los Cuerpos de Seguridad.,PROVEA,5,Caño El Caimán stream,"Caño El Caimán,
Edo. Zulia",Zulia state,,8.74637,-72.00657,POINT (-72.006570 8.746370),142056,Venezuela,101,Americas,1,1,1989-11-06T00:00:00,1989-11-06T00:00:00,0,0,1,0,1,1,1
198909,VEN-1989-3-101-1026,1989,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1990-11-01,. Lista Parcial de Muertes Atribuibles a Abusos por Parte de los Cuerpos de Seguridad.""",PROVEA,1990-11-01,. Lista Parcial de Muertes Atribuibles a Abusos por Parte de los Cuerpos de Seguridad.,PROVEA,1,Caracas city,"Carmelitas,
Caracas",Distrito Federal,Libertador municipality,10.488011,-66.879193,POINT (-66.879193 10.488011),144227,Venezuela,101,Americas,1,1,1989-11-08T00:00:00,1989-11-08T00:00:00,0,0,1,0,1,1,1
198911,VEN-1989-3-101-1027,1989,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1990-11-01,. Lista Parcial de Muertes Atribuibles a Abusos por Parte de los Cuerpos de Seguridad.""",PROVEA,1990-11-01,. Lista Parcial de Muertes Atribuibles a Abusos por Parte de los Cuerpos de Seguridad.,PROVEA,1,Ocumare de La Costa town,"Ocumare de la Costa,
Edo. Aragua",Aragua state,Ocumare de La Costa de Oro municipality,10.460093,-67.769049,POINT (-67.769049 10.460093),144225,Venezuela,101,Americas,1,1,1989-11-19T00:00:00,1989-11-19T00:00:00,0,0,1,0,1,1,1
198912,VEN-1989-3-101-1028,1989,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1990-11-01,. Lista Parcial de Muertes Atribuibles a Abusos por Parte de los Cuerpos de Seguridad.""",PROVEA,1990-11-01,. Lista Parcial de Muertes Atribuibles a Abusos por Parte de los Cuerpos de Seguridad.,PROVEA,1,Guatire town,"Guatire,
Edo. Miranda",Miranda state,Zamora municipality,10.4762,-66.54266,POINT (-66.542660 10.476200),144227,Venezuela,101,Americas,1,1,1989-12-08T00:00:00,1989-12-08T00:00:00,0,0,1,0,1,1,1
198916,VEN-1990-3-101-1014,1990,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1990-11-01,. Lista Parcial de Muertes Atribuibles a Abusos por Parte de los Cuerpos de Seguridad.""",PROVEA,1990-11-01,. Lista Parcial de Muertes Atribuibles a Abusos por Parte de los Cuerpos de Seguridad.,PROVEA,3,Uribante municipality,"Complejo Hidroeléctrico Uribante-Caparo, Edo Táchira",Táchira state,Uribante municipality,7.66667,-71.91667,POINT (-71.916670 7.666670),140617,Venezuela,101,Americas,1,1,1990-01-09T00:00:00,1990-01-09T00:00:00,0,0,1,0,1,1,1
